          11   3.08721941E-02
          11   1.52356289E-02
          11   1.48346936E-02
          11   7.61781633E-03
          11   1.52356289E-02
          11   3.00703198E-02
          11   7.61781633E-03
          11   1.56365670E-02
          11   1.48346936E-02
          11   7.61781633E-03
          11   2.84665767E-02
          11   1.52356327E-02
          11   7.61781633E-03
          11   1.56365670E-02
          11   1.52356327E-02
          11   3.24759483E-02
